Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,LOV_Value_Code,LOV_Value_Name,Modified_TimeStamp,Modified_By,Version,Comments
Apparel,womenformalbottomwearsize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,shawlneck,Shawl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,uneck,U neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,bandneck,Band Neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,sqaureneck,Sqaure neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetdressneckcollar,Neck/Collar,turtleneck,Turtle neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitneckcollar,Neck/Collar,rollcollar,Roll collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitneckcollar,Neck/Collar,peakedlapel,Peaked lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitneckcollar,Neck/Collar,notchedlapel,Notched lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,embellished,Embellished,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,print,Print,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,others,Others,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,embroidery,Embroidery,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalsetsuitpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,hood,Hood,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,crewneck,Crew neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,spreadcollar,Spread collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,slimcollar,Slim collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,semitocutaway,Semi-cut away,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,round,Round,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,opencollar,Open collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,mockcollar,Mock collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,doublecollar,Double Collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,cuttoawaycollar,Cut-away collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,buttontodowncollar,Button-down collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,rollcollar,Roll collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,peakedlapel,Peaked lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,notchedlapel,Notched lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,mandarincollar,Mandarin collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,shawlcollar,Shawl collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,strapless,Strapless,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,petertopancollar,Peter-Pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearneckcollar,Neck/Collar,henley,Henley,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,18,18,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,16,16,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,14,14,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,12,12,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,10,10,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,20,20,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,8,8,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,6,6,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,4,4,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,2,2,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformaltopwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38g,38G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38gg,38GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38h,38H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38hh,38HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38j,38J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38jj,38JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38k,38K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40a,40A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40b,40B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40c,40C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40d,40D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40dd,40DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40e,40E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40f,40F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40ff,40FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40g,40G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40gg,40GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40h,40H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40hh,40HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40j,40J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40jj,40JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,40k,40K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42a,42A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42b,42B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42c,42C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42d,42D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42dd,42DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42e,42E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42f,42F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42ff,42FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42g,42G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42gg,42GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42h,42H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42hh,42HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42j,42J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42jj,42JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,42k,42K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44a,44A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44b,44B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44c,44C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44d,44D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44dd,44DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44e,44E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44f,44F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44ff,44FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44g,44G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44gg,44GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44h,44H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44hh,44HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44j,44J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44jj,44JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,44k,44K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46a,46A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46b,46B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46c,46C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46d,46D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46dd,46DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48j,48J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48jj,48JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48k,48K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50a,50A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50b,50B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50c,50C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50d,50D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50dd,50DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50e,50E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50ff,50FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50g,50G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50gg,50GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50h,50H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50hh,50HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50jj,50JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50f,50F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50j,50J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,50k,50K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,plussize,Plus Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28a,28A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32aa,32AA,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30aa,30AA,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34a,34A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34aa,34AA,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34b,34B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34c,34C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34d,34D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34e,34E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34dd,34DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,34f,34F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32h,32H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32hh,32HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32j,32J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32jj,32JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32k,32K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36a,36A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36b,36B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36c,36C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36d,36D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36dd,36DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36e,36E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36f,36F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36ff,36FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36g,36G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36gg,36GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36h,36H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36hh,36HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36j,36J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36jj,36JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,36k,36K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38a,38A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38b,38B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38c,38C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38d,38D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38dd,38DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38e,38E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38f,38F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,38ff,38FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,26,26,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28b,28B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28c,28C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28dd,28DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28e,28E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28f,28F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28g,28G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28h,28H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28j,28J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,28k,28K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30a,30A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30b,30B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30c,30C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30d,30D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30dd,30DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30e,30E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30f,30F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30ff,30FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30g,30G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30h,30H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30hh,30HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30j,30J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30jj,30JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,30k,30K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32a,32A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32b,32B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32c,32C,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32d,32D,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32dd,32DD,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32e,32E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32f,32F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32ff,32FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32g,32G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,32gg,32GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46e,46E,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46f,46F,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46ff,46FF,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46g,46G,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46gg,46GG,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46h,46H,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46hh,46HH,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46j,46J,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46jj,46JJ,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,46k,46K,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48a,48A,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48b,48B,2016-05-21T00:00,TUL,1.7 d,
Apparel,womeninnerwearbrasize,Size,48c,48C,2016-05-21T00:00,TUL,1.7 d,
