"category_code","template_code","display_order","required","filterable","searchable","comparable","visible","editable","metadata"
"MPH1111104108","others3apparel","4","false","true","true","true","true","true","{""displayGroup"": ""Others 3""}"
"MPH1111104109","others3apparel","4","false","true","true","true","true","true","{""displayGroup"": ""Others 3""}"
"MPH1110102105","womenformaltopwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110102106","womenformaltopwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110100100","washcare","7","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100101","washcare","19","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100102","washcare","12","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100103","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100104","washcare","7","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100105","washcare","5","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100106","washcare","4","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100107","washcare","4","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100108","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101100","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101101","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101102","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101103","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101104","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101105","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101106","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101107","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101108","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101109","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101110","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101111","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101112","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101113","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101114","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110102100","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110102101","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110102102","washcare","12","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110102103","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110102104","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110103100","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110103101","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110103102","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110103103","washcare","4","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104100","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104101","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104102","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104103","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104104","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104105","washcare","7","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104106","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105100","washcare","13","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105101","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105102","washcare","15","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105103","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105104","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105105","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105106","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105107","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105108","washcare","5","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110105109","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111100100","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111100101","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111100102","washcare","12","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111100103","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101100","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101101","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101102","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101103","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101104","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101105","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101106","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101107","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101108","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111101109","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102100","washcare","12","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102101","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102102","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102103","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102105","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111102104 ","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103100","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103101","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103102","washcare","7","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103103","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103104","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103105","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103106","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103107","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103108","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103109","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104100","washcare","8","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104101","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104102","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104103","washcare","11","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104104","washcare","10","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104105","washcare","9","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111104106","washcare","6","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1111103106","mensetcontents","7","false","true","true","true","true","true","{""displayGroup"": ""Set Contents""}"
"MPH1111101109","mensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111103105","mensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111103106","mensleeve","8","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111103107","mensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111103108","mensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111104106","mensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1110100101","sleevestylingapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110100102","sleevestylingapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110100106","sleevestylingapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110100107","sleevestylingapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110100108","sleevestylingapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110101100","sleevestylingapparel","11","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110101101","sleevestylingapparel","10","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1110101109","sleevestylingapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Sleeve Styling""}"
"MPH1111100100","menpattern","10","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1111100101","menpattern","10","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1111100102","menpattern","13","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1111100103","menpattern","10","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1111101100","menpattern","12","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
